Genome	Genome ID	Accession	BRC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3983"	"BT_3919"	"VBIBacThe70966_3983"	"PATRIC.226186.12.NC_004663.CDS.5093695.5094414.fwd"	"PATRIC"	"CDS"	5093695	5094414	720	"+"	"FIG00035193"	"PLF_816_00001122"	"PGF_10511365"	"NP_812830.1"	239		"Ferric siderophore transport system, biopolymer transport protein ExbB"	"GO:0006810|transport;GO:0008565|protein transporter activity;GO:0016020|membrane"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.421"	"BT_0422"	"VBIBacThe70966_0421"	"PATRIC.226186.12.NC_004663.CDS.509421.511361.fwd"	"PATRIC"	"CDS"	509421	511361	1941	"+"	"FIG00000101"	"PLF_816_00000256"	"PGF_01175575"	"NP_809335.1"	646		"Threonyl-tRNA synthetase (EC 6.1.1.3)"	"GO:0004829|threonine-tRNA ligase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3984"	"BT_3920"	"VBIBacThe70966_3984"	"PATRIC.226186.12.NC_004663.CDS.5094640.5094876.fwd"	"PATRIC"	"CDS"	5094640	5094876	237	"+"	"FIG00017761"	"PLF_816_00000664"	"PGF_05541499"	"NP_812831.1"	78		"Biopolymer transport protein ExbD/TolR"	"GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3985"	"BT_3921"	"VBIBacThe70966_3985"	"PATRIC.226186.12.NC_004663.CDS.5094919.5095797.fwd"	"PATRIC"	"CDS"	5094919	5095797	879	"+"	"FIG00038726"	"PLF_816_00005015"	"PGF_00856877"	"NP_812832.1"	292		"putative TonB-dependent receptor"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3986"	"BT_3922"	"VBIBacThe70966_3986"	"PATRIC.226186.12.NC_004663.CDS.5095823.5096374.fwd"	"PATRIC"	"CDS"	5095823	5096374	552	"+"	"FIG01955848"	"PLF_816_00002740"	"PGF_07489704"	"NP_812833.1"	183		"DJ-1/YajL/PfpI superfamily, includes chaperone protein YajL (former ThiJ), parkinsonism-associated protein DJ-1, peptidases PfpI, Hsp31"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3987"	"BT_3923"	"VBIBacThe70966_3987"	"PATRIC.226186.12.NC_004663.CDS.5096382.5097041.fwd"	"PATRIC"	"CDS"	5096382	5097041	660	"+"	"FIG00074225"	"PLF_816_00000660"	"PGF_08122432"	"NP_812834.1"	219	"ispD"	"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)"	"GO:0050518|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3988"	"BT_3924"	"VBIBacThe70966_3988"	"PATRIC.226186.12.NC_004663.CDS.5097042.5099138.fwd"	"PATRIC"	"CDS"	5097042	5099138	2097	"+"	"FIG00021289"	"PLF_816_00000191"	"PGF_02226715"	"NP_812835.1"	698		"ATP-dependent DNA helicase RecG (EC 3.6.4.12)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3989"	"BT_3925"	"VBIBacThe70966_3989"	"PATRIC.226186.12.NC_004663.CDS.5099557.5099826.fwd"	"PATRIC"	"CDS"	5099557	5099826	270	"+"	"FIG00000251"	"PLF_816_00000913"	"PGF_03518570"	"NP_812836.1"	89		"Nucleoside diphosphate kinase (EC 2.7.4.6)"	"GO:0004550|nucleoside diphosphate kinase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3990"	"BT_3926"	"VBIBacThe70966_3990"	"PATRIC.226186.12.NC_004663.CDS.5099845.5100717.fwd"	"PATRIC"	"CDS"	5099845	5100717	873	"+"	"FIG00022140"	"PLF_816_00121369"	"PGF_00896172"	"NP_812837.1"	290		"Putative peptidase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3991"	"BT_3927"	"VBIBacThe70966_3991"	"PATRIC.226186.12.NC_004663.CDS.5100995.5101369.fwd"	"PATRIC"	"CDS"	5100995	5101369	375	"+"	"FIG00651722"	"PLF_816_00000774"	"PGF_00232219"	"NP_812838.1"	124		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3992"		"VBIBacThe70966_3992"	"PATRIC.226186.12.NC_004663.CDS.5101578.5102210.rev"	"PATRIC"	"CDS"	5101578	5102210	633	"-"		"PLF_816_00054299"	"PGF_08050690"		210		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3993"	"BT_3928"	"VBIBacThe70966_3993"	"PATRIC.226186.12.NC_004663.CDS.5102181.5102675.fwd"	"PATRIC"	"CDS"	5102181	5102675	495	"+"	"FIG00936455"	"PLF_816_00072328"	"PGF_00171103"	"NP_812839.1"	164		"Uncharacterized protein BT_3928"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3994"	"BT_3929"	"VBIBacThe70966_3994"	"PATRIC.226186.12.NC_004663.CDS.5102705.5103463.fwd"	"PATRIC"	"CDS"	5102705	5103463	759	"+"	"FIG00000076"	"PLF_816_00000308"	"PGF_04574228"	"NP_812840.1"	252	"tpiA"	"Triosephosphate isomerase (EC 5.3.1.1)"	"GO:0004807|triose-phosphate isomerase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3995"	"BT_3930"	"VBIBacThe70966_3995"	"PATRIC.226186.12.NC_004663.CDS.5103617.5104039.fwd"	"PATRIC"	"CDS"	5103617	5104039	423	"+"	"FIG00898411"	"PLF_816_00001183"	"PGF_00097219"	"NP_812841.1"	140		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3996"	"BT_3931"	"VBIBacThe70966_3996"	"PATRIC.226186.12.NC_004663.CDS.5104047.5104637.fwd"	"PATRIC"	"CDS"	5104047	5104637	591	"+"	"FIG00000226"	"PLF_816_00000553"	"PGF_02820109"	"NP_812842.1"	196	"folE"	"GTP cyclohydrolase I (EC 3.5.4.16) type 1"	"GO:0003934|GTP cyclohydrolase I activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3997"	"BT_3932"	"VBIBacThe70966_3997"	"PATRIC.226186.12.NC_004663.CDS.5104729.5106921.rev"	"PATRIC"	"CDS"	5104729	5106921	2193	"-"	"FIG00019251"	"PLF_816_00000874"	"PGF_00421679"	"NP_812843.1"	730		"DNA primase DnaG"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3998"	"BT_3933"	"VBIBacThe70966_3998"	"PATRIC.226186.12.NC_004663.CDS.5107036.5107224.rev"	"PATRIC"	"CDS"	5107036	5107224	189	"-"	"FIG00132770"	"PLF_816_00000348"	"PGF_00036547"	"NP_812844.1"	62		"Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.3999"		"VBIBacThe70966_3999"	"PATRIC.226186.12.NC_004663.CDS.5107258.5107800.fwd"	"PATRIC"	"CDS"	5107258	5107800	543	"+"		"PLF_816_00055077"	"PGF_07589091"		180		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4000"	"BT_3934"	"VBIBacThe70966_4000"	"PATRIC.226186.12.NC_004663.CDS.5108026.5109087.rev"	"PATRIC"	"CDS"	5108026	5109087	1062	"-"	"FIG00008394"	"PLF_816_00000265"	"PGF_00070779"	"NP_812845.1"	353		"2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54) / Chorismate mutase I (EC 5.4.99.5)"	"GO:0004106|chorismate mutase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4001"	"BT_3935"	"VBIBacThe70966_4001"	"PATRIC.226186.12.NC_004663.CDS.5109180.5110262.rev"	"PATRIC"	"CDS"	5109180	5110262	1083	"-"	"FIG01294635"	"PLF_816_00000320"	"PGF_00403962"	"NP_812846.1"	360		"Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aspartate aminotransferase (EC 2.6.1.1)"	"GO:0004069|aspartate transaminase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4002"	"BT_3936"	"VBIBacThe70966_4002"	"PATRIC.226186.12.NC_004663.CDS.5110336.5111184.rev"	"PATRIC"	"CDS"	5110336	5111184	849	"-"	"FIG00341289"	"PLF_816_00000513"	"PGF_07544077"	"NP_812847.1"	282		"Prephenate dehydratase (EC 4.2.1.51)"	"GO:0004664|prephenate dehydratase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4003"	"BT_3937"	"VBIBacThe70966_4003"	"PATRIC.226186.12.NC_004663.CDS.5111535.5112158.rev"	"PATRIC"	"CDS"	5111535	5112158	624	"-"	"FIG00002086"	"PLF_816_00001425"	"PGF_00055652"	"NP_812848.1"	207		"TPR-domain-containing protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4004"		"VBIBacThe70966_4004"	"PATRIC.226186.12.NC_004663.CDS.5112219.5112545.fwd"	"PATRIC"	"CDS"	5112219	5112545	327	"+"		"PLF_816_00039867"	"PGF_00868679"		108		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4005"	"BT_3938"	"VBIBacThe70966_4005"	"PATRIC.226186.12.NC_004663.CDS.5112537.5114330.rev"	"PATRIC"	"CDS"	5112537	5114330	1794	"-"	"FIG00014761"	"PLF_816_00000314"	"PGF_03071386"	"NP_812849.1"	597		"ATP-dependent DNA helicase RecS (RecQ family)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.422"	"BT_0423"	"VBIBacThe70966_0422"	"PATRIC.226186.12.NC_004663.CDS.511433.511990.fwd"	"PATRIC"	"CDS"	511433	511990	558	"+"	"FIG00000206"	"PLF_816_00000649"	"PGF_00060478"	"NP_809336.1"	185	"infC"	"Translation initiation factor 3"	"GO:0003743|translation initiation factor activity;GO:0006413|translational initiation"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4006"	"BT_3939"	"VBIBacThe70966_4006"	"PATRIC.226186.12.NC_004663.CDS.5114434.5116152.rev"	"PATRIC"	"CDS"	5114434	5116152	1719	"-"	"FIG00060517"	"PLF_816_00000142"	"PGF_07058357"	"NP_812850.1"	572		"Single-stranded-DNA-specific exonuclease RecJ"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4007"	"BT_3941"	"VBIBacThe70966_4007"	"PATRIC.226186.12.NC_004663.CDS.5116942.5117868.fwd"	"PATRIC"	"CDS"	5116942	5117868	927	"+"	"FIG00638284"	"PLF_816_00005905"	"PGF_12693569"	"NP_812852.1"	308		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4008"	"BT_3943"	"VBIBacThe70966_4008"	"PATRIC.226186.12.NC_004663.CDS.5118226.5119137.fwd"	"PATRIC"	"CDS"	5118226	5119137	912	"+"	"FIG00012971"	"PLF_816_00000528"	"PGF_01898991"	"NP_812854.1"	303		"Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.53"	"BT_0055"	"VBIBacThe70966_0053"	"PATRIC.226186.12.NC_004663.CDS.51185.52255.fwd"	"PATRIC"	"CDS"	51185	52255	1071	"+"	"FIG00007960"	"PLF_816_00072172"	"PGF_04305571"	"NP_808968.1"	356		"Glycosyltransferase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4009"	"BT_3944"	"VBIBacThe70966_4009"	"PATRIC.226186.12.NC_004663.CDS.5119138.5120934.fwd"	"PATRIC"	"CDS"	5119138	5120934	1797	"+"	"FIG00731882"	"PLF_816_00004560"	"PGF_08147022"	"NP_812855.1"	598		"Chloride channel protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4010"	"BT_3945"	"VBIBacThe70966_4010"	"PATRIC.226186.12.NC_004663.CDS.5120937.5121905.fwd"	"PATRIC"	"CDS"	5120937	5121905	969	"+"	"FIG00000112"	"PLF_816_00000109"	"PGF_05165078"	"NP_812856.1"	322	"fmt"	"Methionyl-tRNA formyltransferase (EC 2.1.2.9)"	"GO:0004479|methionyl-tRNA formyltransferase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.423"	"BT_0424"	"VBIBacThe70966_0423"	"PATRIC.226186.12.NC_004663.CDS.512111.512308.fwd"	"PATRIC"	"CDS"	512111	512308	198	"+"	"FIG00000259"	"PLF_816_00003991"	"PGF_03818138"	"NP_809337.1"	65	"rpmI"	"LSU ribosomal protein L35p"	"GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4011"	"BT_3946"	"VBIBacThe70966_4011"	"PATRIC.226186.12.NC_004663.CDS.5121955.5122608.fwd"	"PATRIC"	"CDS"	5121955	5122608	654	"+"	"FIG00000047"	"PLF_816_00000351"	"PGF_10245672"	"NP_812857.1"	217		"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"	"GO:0004750|ribulose-phosphate 3-epimerase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4012"	"BT_3947"	"VBIBacThe70966_4012"	"PATRIC.226186.12.NC_004663.CDS.5122617.5124719.fwd"	"PATRIC"	"CDS"	5122617	5124719	2103	"+"	"FIG01259681"	"PLF_816_00012557"	"PGF_06887246"	"NP_812858.1"	700		"DNA internalization-related competence protein ComEC/Rec2"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.424"	"BT_0425"	"VBIBacThe70966_0424"	"PATRIC.226186.12.NC_004663.CDS.512408.512758.fwd"	"PATRIC"	"CDS"	512408	512758	351	"+"	"FIG00000216"	"PLF_816_00000568"	"PGF_00016358"	"NP_809338.1"	116	"rplT"	"LSU ribosomal protein L20p"	"GO:0003723|RNA binding;GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4013"	"BT_3948"	"VBIBacThe70966_4013"	"PATRIC.226186.12.NC_004663.CDS.5124765.5125802.fwd"	"PATRIC"	"CDS"	5124765	5125802	1038	"+"	"FIG01281272"	"PLF_816_00006997"	"PGF_01833449"	"NP_812859.1"	345		"3'-to-5' oligoribonuclease A, Bacillus type"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4014"	"BT_3949"	"VBIBacThe70966_4014"	"PATRIC.226186.12.NC_004663.CDS.5125921.5126565.fwd"	"PATRIC"	"CDS"	5125921	5126565	645	"+"	"FIG01416087"	"PLF_816_00013233"	"PGF_00002460"	"NP_812860.1"	214		"FIG01416087: hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4015"	"BT_3950"	"VBIBacThe70966_4015"	"PATRIC.226186.12.NC_004663.CDS.5126595.5127983.fwd"	"PATRIC"	"CDS"	5126595	5127983	1389	"+"	"FIG00009682"	"PLF_816_00000251"	"PGF_00033817"	"NP_812861.1"	462		"Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)"	"GO:0004615|phosphomannomutase activity;GO:0008966|phosphoglucosamine mutase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4016"	"BT_3951"	"VBIBacThe70966_4016"	"PATRIC.226186.12.NC_004663.CDS.5128122.5132153.fwd"	"PATRIC"	"CDS"	5128122	5132153	4032	"+"	"FIG00638284"	"PLF_816_00021593"	"PGF_01671660"	"NP_812862.1"	1343		"Transcriptional regulator, AraC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.425"	"BT_0426"	"VBIBacThe70966_0425"	"PATRIC.226186.12.NC_004663.CDS.513117.513887.fwd"	"PATRIC"	"CDS"	513117	513887	771	"+"	"FIG00001676"	"PLF_816_00017522"	"PGF_08546938"	"NP_809339.1"	256		"Ferredoxin"	"GO:0005506|iron ion binding;GO:0006118|electron transport;GO:0009055|electron carrier activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4017"	"BT_3952"	"VBIBacThe70966_4017"	"PATRIC.226186.12.NC_004663.CDS.5132450.5135593.fwd"	"PATRIC"	"CDS"	5132450	5135593	3144	"+"	"FIG01260980"	"PLF_816_00019278"	"PGF_02755714"	"NP_812863.1"	1047		"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4018"	"BT_3953"	"VBIBacThe70966_4018"	"PATRIC.226186.12.NC_004663.CDS.5135615.5137549.fwd"	"PATRIC"	"CDS"	5135615	5137549	1935	"+"	"FIG00638284"	"PLF_816_00019268"	"PGF_04922998"	"NP_812864.1"	644		"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4019"	"BT_3954"	"VBIBacThe70966_4019"	"PATRIC.226186.12.NC_004663.CDS.5137587.5138942.fwd"	"PATRIC"	"CDS"	5137587	5138942	1356	"+"	"FIG00638284"	"PLF_816_00022288"	"PGF_00857485"	"NP_812865.1"	451		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.426"	"BT_0427"	"VBIBacThe70966_0426"	"PATRIC.226186.12.NC_004663.CDS.513881.514453.rev"	"PATRIC"	"CDS"	513881	514453	573	"-"	"FIG00001449"	"PLF_816_00001427"	"PGF_00066942"	"NP_809340.1"	190		"Xanthine phosphoribosyltransferase (EC 2.4.2.22)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4020"	"BT_3955"	"VBIBacThe70966_4020"	"PATRIC.226186.12.NC_004663.CDS.5138970.5140322.fwd"	"PATRIC"	"CDS"	5138970	5140322	1353	"+"	"FIG00638284"	"PLF_816_00021919"	"PGF_00857326"	"NP_812866.1"	450		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4021"	"BT_3956"	"VBIBacThe70966_4021"	"PATRIC.226186.12.NC_004663.CDS.5140398.5141792.fwd"	"PATRIC"	"CDS"	5140398	5141792	1395	"+"	"FIG00038920"	"PLF_816_00021636"	"PGF_00068166"	"NP_812867.1"	464		"alpha-L-fucosidase precursor"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4022"	"BT_3957"	"VBIBacThe70966_4022"	"PATRIC.226186.12.NC_004663.CDS.5142097.5146044.fwd"	"PATRIC"	"CDS"	5142097	5146044	3948	"+"	"FIG00638284"	"PLF_816_00005687"	"PGF_10341126"	"NP_812868.1"	1315		"DNA-binding response regulator, AraC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.427"	"BT_0428"	"VBIBacThe70966_0427"	"PATRIC.226186.12.NC_004663.CDS.514550.515857.rev"	"PATRIC"	"CDS"	514550	515857	1308	"-"	"FIG00001094"	"PLF_816_00001156"	"PGF_10015132"	"NP_809341.1"	435		"Coenzyme A ligase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4023"	"BT_3958"	"VBIBacThe70966_4023"	"PATRIC.226186.12.NC_004663.CDS.5146676.5149828.fwd"	"PATRIC"	"CDS"	5146676	5149828	3153	"+"	"FIG01260980"	"PLF_816_00014117"	"PGF_02755714"	"NP_812869.1"	1050		"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4024"	"BT_3959"	"VBIBacThe70966_4024"	"PATRIC.226186.12.NC_004663.CDS.5149853.5151817.fwd"	"PATRIC"	"CDS"	5149853	5151817	1965	"+"	"FIG00638284"	"PLF_816_00016215"	"PGF_04922998"	"NP_812870.1"	654		"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4025"	"BT_3960"	"VBIBacThe70966_4025"	"PATRIC.226186.12.NC_004663.CDS.5151860.5153401.fwd"	"PATRIC"	"CDS"	5151860	5153401	1542	"+"	"FIG00004078"	"PLF_816_00017606"	"PGF_00855384"	"NP_812871.1"	513		"Putative alpha-1,2-mannosidase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4026"	"BT_3961"	"VBIBacThe70966_4026"	"PATRIC.226186.12.NC_004663.CDS.5153427.5154662.fwd"	"PATRIC"	"CDS"	5153427	5154662	1236	"+"	"FIG00638284"	"PLF_816_00019931"	"PGF_00856328"	"NP_812872.1"	411		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4027"	"BT_3962"	"VBIBacThe70966_4027"	"PATRIC.226186.12.NC_004663.CDS.5154944.5157229.fwd"	"PATRIC"	"CDS"	5154944	5157229	2286	"+"	"FIG00004078"	"PLF_816_00000015"	"PGF_00045730"	"NP_812873.1"	761		"Alpha-1,2-mannosidase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4028"	"BT_3963"	"VBIBacThe70966_4028"	"PATRIC.226186.12.NC_004663.CDS.5157263.5159575.fwd"	"PATRIC"	"CDS"	5157263	5159575	2313	"+"	"FIG00004078"	"PLF_816_00001371"	"PGF_00045730"	"NP_812874.1"	770		"Alpha-1,2-mannosidase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.428"	"BT_0429"	"VBIBacThe70966_0428"	"PATRIC.226186.12.NC_004663.CDS.515869.516453.rev"	"PATRIC"	"CDS"	515869	516453	585	"-"	"FIG00042781"	"PLF_816_00000618"	"PGF_00014067"	"NP_809342.1"	194		"Indolepyruvate oxidoreductase subunit IorB (EC 1.2.7.8)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4029"	"BT_3964"	"VBIBacThe70966_4029"	"PATRIC.226186.12.NC_004663.CDS.5159605.5160399.fwd"	"PATRIC"	"CDS"	5159605	5160399	795	"+"	"FIG01395125"	"PLF_816_00005646"	"PGF_00410752"	"NP_812875.1"	264		"putative secretory protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4030"	"BT_3965"	"VBIBacThe70966_4030"	"PATRIC.226186.12.NC_004663.CDS.5160413.5162752.fwd"	"PATRIC"	"CDS"	5160413	5162752	2340	"+"	"FIG00004078"	"PLF_816_00005397"	"PGF_00045730"	"NP_812876.1"	779		"Alpha-1,2-mannosidase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4031"	"BT_3966"	"VBIBacThe70966_4031"	"PATRIC.226186.12.NC_004663.CDS.5162880.5163671.rev"	"PATRIC"	"CDS"	5162880	5163671	792	"-"	"FIG00003808"	"PLF_816_00028157"	"PGF_09666309"	"NP_812877.1"	263		"Two-component transcriptional response regulator, LuxR family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4032"	"BT_3967"	"VBIBacThe70966_4032"	"PATRIC.226186.12.NC_004663.CDS.5163689.5164747.rev"	"PATRIC"	"CDS"	5163689	5164747	1059	"-"	"FIG00898357"	"PLF_816_00009161"	"PGF_02195546"	"NP_812878.1"	352		"Two-component system sensor histidine kinase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.429"	"BT_0430"	"VBIBacThe70966_0429"	"PATRIC.226186.12.NC_004663.CDS.516457.518049.rev"	"PATRIC"	"CDS"	516457	518049	1593	"-"	"FIG00017454"	"PLF_816_00000558"	"PGF_00014064"	"NP_809343.1"	530		"Indolepyruvate oxidoreductase subunit IorA (EC 1.2.7.8)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4033"	"BT_3968"	"VBIBacThe70966_4033"	"PATRIC.226186.12.NC_004663.CDS.5164810.5165739.rev"	"PATRIC"	"CDS"	5164810	5165739	930	"-"	"FIG00001932"	"PLF_816_00006684"	"PGF_00416738"	"NP_812879.1"	309		"Cation efflux system protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4034"	"BT_3969"	"VBIBacThe70966_4034"	"PATRIC.226186.12.NC_004663.CDS.5165823.5170148.rev"	"PATRIC"	"CDS"	5165823	5170148	4326	"-"	"FIG00008299"	"PLF_816_00001582"	"PGF_01025472"	"NP_812880.1"	1441		"CzcABC family efflux RND transporter, transmembrane protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.4035"	"BT_3970"	"VBIBacThe70966_4035"	"PATRIC.226186.12.NC_004663.CDS.5171025.5171741.rev"	"PATRIC"	"CDS"	5171025	5171741	717	"-"	"FIG00638284"	"PLF_816_00029143"	"PGF_00861370"	"NP_812881.1"	238		"hypothetical protein"	
